############################################## User Management System log ##############################################
2020/09/14 09:11:44.611 [TRACE] [UMS.Program]  Program.cs:27 | Starting Program.
2020/09/14 09:12:02.191 [INFO] [Microsoft.Hosting.Lifetime]   | Now listening on: https://localhost:44346
2020/09/14 09:12:10.289 [INFO] [Microsoft.Hosting.Lifetime]   | Application started. Press Ctrl+C to shut down.
2020/09/14 09:12:10.340 [INFO] [Microsoft.Hosting.Lifetime]   | Hosting environment: Development
2020/09/14 09:12:10.349 [INFO] [Microsoft.Hosting.Lifetime]   | Content root path: C:\Users\Namchok\Desktop\สหกิจ\ums\UMS
2020/09/14 09:12:11.381 [TRACE] [UMS.Data.AuthDbContext]  Index:AuthDbContext.cs:28 | Start Auth Database Context.
2020/09/14 09:12:13.411 [TRACE] [UMS.Data.AuthDbContext]  Index:AuthDbContext.cs:76 | Creating applications user models.
2020/09/14 09:12:13.524 [TRACE] [UMS.Data.AuthDbContext]  Index:AuthDbContext.cs:84 | Creating Identity models.
2020/09/14 09:12:13.545 [TRACE] [UMS.Data.AuthDbContext]  Index:AuthDbContext.cs:107 | Creating log models.
2020/09/14 09:12:13.545 [TRACE] [UMS.Data.AuthDbContext]  Index:AuthDbContext.cs:109 | ENd creating on model.
2020/09/14 09:12:16.968 [TRACE] [UMS.Controllers.HomeController] [usermanagement2020@gmail.com] Index:HomeController.cs:41 | NLog injected into HomeController.
2020/09/14 09:12:17.065 [TRACE] [UMS.Controllers.HomeController] [usermanagement2020@gmail.com] Index:HomeController.cs:43 | User manager injected into HomeController.
2020/09/14 09:12:17.065 [TRACE] [UMS.Controllers.HomeController] [usermanagement2020@gmail.com] Index:HomeController.cs:44 | Start HomeController Constructor.
2020/09/14 09:12:17.065 [TRACE] [UMS.Controllers.HomeController] [usermanagement2020@gmail.com] Index:HomeController.cs:63 | Start Index.
2020/09/14 09:12:17.113 [INFO] [UMS.Controllers.HomeController] [usermanagement2020@gmail.com] Index:HomeController.cs:64 | Welcome usermanagement2020@gmail.com to UMS.
2020/09/14 09:12:17.172 [TRACE] [UMS.Controllers.HomeController] [usermanagement2020@gmail.com] Index:HomeController.cs:69 | Find first value from user.
2020/09/14 09:12:17.177 [TRACE] [UMS.Controllers.HomeController] [usermanagement2020@gmail.com] Index:HomeController.cs:73 | End Index.
